# board=.../SMM Test Jig/CPLD_probe.top.etch.tap
# tool size=0.002500
# pass=1
# preview window width=800 height=600
 0.04180, 0.04371, 0.04045, 0.04604
 0.04045, 0.04604, 0.03975, 0.04865
 0.03975, 0.04865, 0.03975, 1.33766
 0.03975, 1.33766, 0.03975, 1.34036
 0.03975, 1.34036, 0.04045, 1.34296
 0.04045, 1.34296, 0.04180, 1.34530
 0.04180, 1.34530, 0.04371, 1.34721
 0.04371, 1.34721, 0.04604, 1.34856
 0.04604, 1.34856, 0.04865, 1.34926
 0.04865, 1.34926, 0.65135, 1.34926
 0.65135, 1.34926, 0.65396, 1.34856
 0.65396, 1.34856, 0.65629, 1.34721
 0.65629, 1.34721, 0.65820, 1.34530
 0.65820, 1.34530, 0.65955, 1.34296
 0.65955, 1.34296, 0.66025, 1.34036
 0.66025, 1.34036, 0.66025, 0.04865
 0.66025, 0.04865, 0.65955, 0.04604
 0.65955, 0.04604, 0.65820, 0.04371
 0.65820, 0.04371, 0.65629, 0.04180
 0.65629, 0.04180, 0.65396, 0.04045
 0.65396, 0.04045, 0.65135, 0.03975
 0.65135, 0.03975, 0.04865, 0.03975
 0.04865, 0.03975, 0.04604, 0.04045
 0.04604, 0.04045, 0.04371, 0.04180
 0.04371, 0.04180, 0.04180, 0.04371
 0.13655, 0.27987, 0.14528, 0.27625
 0.14528, 0.27625, 0.19921, 0.27625
 0.19921, 0.27625, 0.20191, 0.27625
 0.20191, 0.27625, 0.20452, 0.27555
 0.20452, 0.27555, 0.20685, 0.27420
 0.20685, 0.27420, 0.22239, 0.25867
 0.22239, 0.25867, 0.24030, 0.25125
 0.24030, 0.25125, 0.25970, 0.25125
 0.25970, 0.25125, 0.27761, 0.25867
 0.27761, 0.25867, 0.29180, 0.27286
 0.29180, 0.27286, 0.29371, 0.27476
 0.29371, 0.27476, 0.29604, 0.27611
 0.29604, 0.27611, 0.29865, 0.27681
 0.29865, 0.27681, 0.30135, 0.27681
 0.30135, 0.27681, 0.30138, 0.27680
 0.30138, 0.27680, 0.30396, 0.27611
 0.30396, 0.27611, 0.30629, 0.27476
 0.30629, 0.27476, 0.30817, 0.27288
 0.30817, 0.27288, 0.32981, 0.25125
 0.32981, 0.25125, 0.36625, 0.25125
 0.36625, 0.25125, 0.36693, 0.25134
 0.36693, 0.25134, 0.36760, 0.25125
 0.36760, 0.25125, 0.36828, 0.25125
 0.36828, 0.25125, 0.36893, 0.25107
 0.36893, 0.25107, 0.36960, 0.25099
 0.36960, 0.25099, 0.37023, 0.25073
 0.37023, 0.25073, 0.37088, 0.25055
 0.37088, 0.25055, 0.37147, 0.25021
 0.37147, 0.25021, 0.37210, 0.24995
 0.37210, 0.24995, 0.37263, 0.24954
 0.37263, 0.24954, 0.37322, 0.24920
 0.37322, 0.24920, 0.37370, 0.24872
 0.37370, 0.24872, 0.37424, 0.24831
 0.37424, 0.24831, 0.37465, 0.24777
 0.37465, 0.24777, 0.37513, 0.24729
 0.37513, 0.24729, 0.37547, 0.24671
 0.37547, 0.24671, 0.37588, 0.24617
 0.37588, 0.24617, 0.37614, 0.24554
 0.37614, 0.24554, 0.37648, 0.24496
 0.37648, 0.24496, 0.37665, 0.24430
 0.37665, 0.24430, 0.37987, 0.23655
 0.37987, 0.23655, 0.38703, 0.22938
 0.38703, 0.22938, 0.43655, 0.17987
 0.43655, 0.17987, 0.44528, 0.17625
 0.44528, 0.17625, 0.50472, 0.17625
 0.50472, 0.17625, 0.51345, 0.17987
 0.51345, 0.17987, 0.52062, 0.18703
 0.52062, 0.18703, 0.57013, 0.23655
 0.57013, 0.23655, 0.57375, 0.24528
 0.57375, 0.24528, 0.57375, 0.45472
 0.57375, 0.45472, 0.57013, 0.46345
 0.57013, 0.46345, 0.56297, 0.47062
 0.56297, 0.47062, 0.52771, 0.50588
 0.52771, 0.50588, 0.52580, 0.50779
 0.52580, 0.50779, 0.52445, 0.51013
 0.52445, 0.51013, 0.52375, 0.51273
 0.52375, 0.51273, 0.52375, 0.90472
 0.52375, 0.90472, 0.52013, 0.91345
 0.52013, 0.91345, 0.51297, 0.92062
 0.51297, 0.92062, 0.51297, 0.92062
 0.51297, 0.92062, 0.45271, 0.98088
 0.45271, 0.98088, 0.45080, 0.98279
 0.45080, 0.98279, 0.44945, 0.98513
 0.44945, 0.98513, 0.44875, 0.98773
 0.44875, 0.98773, 0.44875, 1.02019
 0.44875, 1.02019, 0.42714, 1.04180
 0.42714, 1.04180, 0.42524, 1.04371
 0.42524, 1.04371, 0.42389, 1.04604
 0.42389, 1.04604, 0.42319, 1.04865
 0.42319, 1.04865, 0.42319, 1.05135
 0.42319, 1.05135, 0.42389, 1.05396
 0.42389, 1.05396, 0.42524, 1.05629
 0.42524, 1.05629, 0.44875, 1.07981
 0.44875, 1.07981, 0.44875, 1.12019
 0.44875, 1.12019, 0.42019, 1.14875
 0.42019, 1.14875, 0.37981, 1.14875
 0.37981, 1.14875, 0.35820, 1.12714
 0.35820, 1.12714, 0.35629, 1.12524
 0.35629, 1.12524, 0.35396, 1.12389
 0.35396, 1.12389, 0.35135, 1.12319
 0.35135, 1.12319, 0.34865, 1.12319
 0.34865, 1.12319, 0.34862, 1.12320
 0.34862, 1.12320, 0.34604, 1.12389
 0.34604, 1.12389, 0.34371, 1.12524
 0.34371, 1.12524, 0.34183, 1.12712
 0.34183, 1.12712, 0.32761, 1.14133
 0.32761, 1.14133, 0.30970, 1.14875
 0.30970, 1.14875, 0.29030, 1.14875
 0.29030, 1.14875, 0.27239, 1.14133
 0.27239, 1.14133, 0.25876, 1.12771
 0.25876, 1.12771, 0.25876, 1.12771
 0.25876, 1.12771, 0.25685, 1.12580
 0.25685, 1.12580, 0.25452, 1.12445
 0.25452, 1.12445, 0.25191, 1.12375
 0.25191, 1.12375, 0.19528, 1.12375
 0.19528, 1.12375, 0.18655, 1.12013
 0.18655, 1.12013, 0.08894, 1.02253
 0.08894, 1.02253, 0.07987, 1.01345
 0.07987, 1.01345, 0.07625, 1.00472
 0.07625, 1.00472, 0.07625, 0.34528
 0.07625, 0.34528, 0.07987, 0.33655
 0.07987, 0.33655, 0.12747, 0.28894
 0.12747, 0.28894, 0.13655, 0.27987
 0.13860, 0.29125, 0.08860, 0.34125
 0.08860, 0.34125, 0.08672, 0.34450
 0.08672, 0.34450, 0.08575, 0.34812
 0.08575, 0.34812, 0.08575, 1.00188
 0.08575, 1.00188, 0.08672, 1.00550
 0.08672, 1.00550, 0.08860, 1.00875
 0.08860, 1.00875, 0.09125, 1.01140
 0.09125, 1.01140, 0.19125, 1.11140
 0.19125, 1.11140, 0.19450, 1.11328
 0.19450, 1.11328, 0.19812, 1.11425
 0.19812, 1.11425, 0.26342, 1.11425
 0.26342, 1.11425, 0.26522, 1.11859
 0.26522, 1.11859, 0.26951, 1.12502
 0.26951, 1.12502, 0.27498, 1.13049
 0.27498, 1.13049, 0.28141, 1.13478
 0.28141, 1.13478, 0.28855, 1.13774
 0.28855, 1.13774, 0.29613, 1.13925
 0.29613, 1.13925, 0.30387, 1.13925
 0.30387, 1.13925, 0.31145, 1.13774
 0.31145, 1.13774, 0.31859, 1.13478
 0.31859, 1.13478, 0.32502, 1.13049
 0.32502, 1.13049, 0.33049, 1.12502
 0.33049, 1.12502, 0.33478, 1.11859
 0.33478, 1.11859, 0.33774, 1.11145
 0.33774, 1.11145, 0.33925, 1.10387
 0.33925, 1.10387, 0.33925, 1.09613
 0.33925, 1.09613, 0.33774, 1.08855
 0.33774, 1.08855, 0.33478, 1.08141
 0.33478, 1.08141, 0.33049, 1.07498
 0.33049, 1.07498, 0.32502, 1.06951
 0.32502, 1.06951, 0.31859, 1.06522
 0.31859, 1.06522, 0.31145, 1.06226
 0.31145, 1.06226, 0.30387, 1.06075
 0.30387, 1.06075, 0.29613, 1.06075
 0.29613, 1.06075, 0.28855, 1.06226
 0.28855, 1.06226, 0.28141, 1.06522
 0.28141, 1.06522, 0.27498, 1.06951
 0.27498, 1.06951, 0.26951, 1.07498
 0.26951, 1.07498, 0.26522, 1.08141
 0.26522, 1.08141, 0.26342, 1.08575
 0.26342, 1.08575, 0.20590, 1.08575
 0.20590, 1.08575, 0.11425, 0.99410
 0.11425, 0.99410, 0.11425, 0.35590
 0.11425, 0.35590, 0.15590, 0.31425
 0.15590, 0.31425, 0.21342, 0.31425
 0.21342, 0.31425, 0.21522, 0.31859
 0.21522, 0.31859, 0.21951, 0.32502
 0.21951, 0.32502, 0.22498, 0.33049
 0.22498, 0.33049, 0.23141, 0.33478
 0.23141, 0.33478, 0.23374, 0.33575
 0.23374, 0.33575, 0.19812, 0.33575
 0.19812, 0.33575, 0.19450, 0.33672
 0.19450, 0.33672, 0.19125, 0.33860
 0.19125, 0.33860, 0.18860, 0.34125
 0.18860, 0.34125, 0.13860, 0.39125
 0.13860, 0.39125, 0.13672, 0.39450
 0.13672, 0.39450, 0.13575, 0.39812
 0.13575, 0.39812, 0.13575, 0.95188
 0.13575, 0.95188, 0.13672, 0.95550
 0.13672, 0.95550, 0.13860, 0.95875
 0.13860, 0.95875, 0.14125, 0.96140
 0.14125, 0.96140, 0.19125, 1.01140
 0.19125, 1.01140, 0.19450, 1.01328
 0.19450, 1.01328, 0.19812, 1.01425
 0.19812, 1.01425, 0.26075, 1.01425
 0.26075, 1.01425, 0.26075, 1.01626
 0.26075, 1.01626, 0.28374, 1.03925
 0.28374, 1.03925, 0.31626, 1.03925
 0.31626, 1.03925, 0.33575, 1.01976
 0.33575, 1.01976, 0.33575, 1.05188
 0.33575, 1.05188, 0.33672, 1.05550
 0.33672, 1.05550, 0.33860, 1.05875
 0.33860, 1.05875, 0.34125, 1.06140
 0.34125, 1.06140, 0.34125, 1.06140
 0.34125, 1.06140, 0.36217, 1.08232
 0.36217, 1.08232, 0.36075, 1.08374
 0.36075, 1.08374, 0.36075, 1.11626
 0.36075, 1.11626, 0.38374, 1.13925
 0.38374, 1.13925, 0.41626, 1.13925
 0.41626, 1.13925, 0.43925, 1.11626
 0.43925, 1.11626, 0.43925, 1.08374
 0.43925, 1.08374, 0.41626, 1.06075
 0.41626, 1.06075, 0.38374, 1.06075
 0.38374, 1.06075, 0.38232, 1.06217
 0.38232, 1.06217, 0.36425, 1.04410
 0.36425, 1.04410, 0.36425, 1.01976
 0.36425, 1.01976, 0.38374, 1.03925
 0.38374, 1.03925, 0.41626, 1.03925
 0.41626, 1.03925, 0.43925, 1.01626
 0.43925, 1.01626, 0.43925, 0.98374
 0.43925, 0.98374, 0.43783, 0.98232
 0.43783, 0.98232, 0.50875, 0.91140
 0.50875, 0.91140, 0.51140, 0.90875
 0.51140, 0.90875, 0.51328, 0.90550
 0.51328, 0.90550, 0.51425, 0.90188
 0.51425, 0.90188, 0.51425, 0.50590
 0.51425, 0.50590, 0.56140, 0.45875
 0.56140, 0.45875, 0.56328, 0.45550
 0.56328, 0.45550, 0.56425, 0.45188
 0.56425, 0.45188, 0.56425, 0.24812
 0.56425, 0.24812, 0.56328, 0.24450
 0.56328, 0.24450, 0.56140, 0.24125
 0.56140, 0.24125, 0.51140, 0.19125
 0.51140, 0.19125, 0.51140, 0.19125
 0.51140, 0.19125, 0.50875, 0.18860
 0.50875, 0.18860, 0.50550, 0.18672
 0.50550, 0.18672, 0.50188, 0.18575
 0.50188, 0.18575, 0.44812, 0.18575
 0.44812, 0.18575, 0.44450, 0.18672
 0.44450, 0.18672, 0.44125, 0.18860
 0.44125, 0.18860, 0.39125, 0.23860
 0.39125, 0.23860, 0.39125, 0.23860
 0.39125, 0.23860, 0.38860, 0.24125
 0.38860, 0.24125, 0.38672, 0.24450
 0.38672, 0.24450, 0.38575, 0.24812
 0.38575, 0.24812, 0.38575, 0.28024
 0.38575, 0.28024, 0.36626, 0.26075
 0.36626, 0.26075, 0.33374, 0.26075
 0.33374, 0.26075, 0.31075, 0.28374
 0.31075, 0.28374, 0.31075, 0.31626
 0.31075, 0.31626, 0.31217, 0.31768
 0.31217, 0.31768, 0.29410, 0.33575
 0.29410, 0.33575, 0.26626, 0.33575
 0.26626, 0.33575, 0.26859, 0.33478
 0.26859, 0.33478, 0.27502, 0.33049
 0.27502, 0.33049, 0.28049, 0.32502
 0.28049, 0.32502, 0.28478, 0.31859
 0.28478, 0.31859, 0.28774, 0.31145
 0.28774, 0.31145, 0.28925, 0.30387
 0.28925, 0.30387, 0.28925, 0.29613
 0.28925, 0.29613, 0.28774, 0.28855
 0.28774, 0.28855, 0.28478, 0.28141
 0.28478, 0.28141, 0.28049, 0.27498
 0.28049, 0.27498, 0.27502, 0.26951
 0.27502, 0.26951, 0.26859, 0.26522
 0.26859, 0.26522, 0.26145, 0.26226
 0.26145, 0.26226, 0.25387, 0.26075
 0.25387, 0.26075, 0.24613, 0.26075
 0.24613, 0.26075, 0.23855, 0.26226
 0.23855, 0.26226, 0.23141, 0.26522
 0.23141, 0.26522, 0.22498, 0.26951
 0.22498, 0.26951, 0.21951, 0.27498
 0.21951, 0.27498, 0.21522, 0.28141
 0.21522, 0.28141, 0.21342, 0.28575
 0.21342, 0.28575, 0.14812, 0.28575
 0.14812, 0.28575, 0.14450, 0.28672
 0.14450, 0.28672, 0.14125, 0.28860
 0.14125, 0.28860, 0.13860, 0.29125
 0.15779, 0.32580, 0.12580, 0.35779
 0.12580, 0.35779, 0.12445, 0.36013
 0.12445, 0.36013, 0.12375, 0.36273
 0.12375, 0.36273, 0.12375, 0.36927
 0.12375, 0.36927, 0.12445, 0.37187
 0.12445, 0.37187, 0.12580, 0.37421
 0.12580, 0.37421, 0.12771, 0.37612
 0.12771, 0.37612, 0.13004, 0.37747
 0.13004, 0.37747, 0.13265, 0.37817
 0.13265, 0.37817, 0.13535, 0.37817
 0.13535, 0.37817, 0.13796, 0.37747
 0.13796, 0.37747, 0.14029, 0.37612
 0.14029, 0.37612, 0.17421, 0.34220
 0.17421, 0.34220, 0.17612, 0.34029
 0.17612, 0.34029, 0.17747, 0.33796
 0.17747, 0.33796, 0.17817, 0.33535
 0.17817, 0.33535, 0.17817, 0.33265
 0.17817, 0.33265, 0.17747, 0.33004
 0.17747, 0.33004, 0.17612, 0.32771
 0.17612, 0.32771, 0.17421, 0.32580
 0.17421, 0.32580, 0.17187, 0.32445
 0.17187, 0.32445, 0.16927, 0.32375
 0.16927, 0.32375, 0.16543, 0.32375
 0.16543, 0.32375, 0.16273, 0.32375
 0.16273, 0.32375, 0.16013, 0.32445
 0.16013, 0.32445, 0.15779, 0.32580
 0.16425, 0.40590, 0.20590, 0.36425
