# board=.../SMM Test Jig/LPC_probe.top.etch.tap
# tool size=0.002500
# pass=1
# preview window width=800 height=600
 0.03980, 0.04171, 0.03845, 0.04404
 0.03845, 0.04404, 0.03775, 0.04665
 0.03775, 0.04665, 0.03775, 1.34036
 0.03775, 1.34036, 0.03845, 1.34296
 0.03845, 1.34296, 0.03980, 1.34530
 0.03980, 1.34530, 0.04171, 1.34721
 0.04171, 1.34721, 0.04404, 1.34856
 0.04404, 1.34856, 0.04665, 1.34926
 0.04665, 1.34926, 0.65256, 1.34926
 0.65256, 1.34926, 0.65517, 1.34856
 0.65517, 1.34856, 0.65751, 1.34721
 0.65751, 1.34721, 0.65941, 1.34530
 0.65941, 1.34530, 0.66076, 1.34296
 0.66076, 1.34296, 0.66146, 1.34036
 0.66146, 1.34036, 0.66146, 0.99039
 0.66146, 0.99039, 0.66155, 0.98972
 0.66155, 0.98972, 0.66146, 0.98904
 0.66146, 0.98904, 0.66146, 0.98837
 0.66146, 0.98837, 0.66129, 0.98771
 0.66129, 0.98771, 0.66120, 0.98704
 0.66120, 0.98704, 0.66094, 0.98641
 0.66094, 0.98641, 0.66076, 0.98576
 0.66076, 0.98576, 0.66043, 0.98517
 0.66043, 0.98517, 0.66017, 0.98455
 0.66017, 0.98455, 0.65975, 0.98401
 0.65975, 0.98401, 0.65941, 0.98342
 0.65941, 0.98342, 0.65894, 0.98294
 0.65894, 0.98294, 0.65852, 0.98241
 0.65852, 0.98241, 0.65798, 0.98199
 0.65798, 0.98199, 0.65751, 0.98151
 0.65751, 0.98151, 0.65692, 0.98117
 0.65692, 0.98117, 0.65638, 0.98076
 0.65638, 0.98076, 0.65576, 0.98050
 0.65576, 0.98050, 0.65517, 0.98016
 0.65517, 0.98016, 0.65451, 0.97999
 0.65451, 0.97999, 0.65389, 0.97973
 0.65389, 0.97973, 0.65322, 0.97964
 0.65322, 0.97964, 0.65256, 0.97947
 0.65256, 0.97947, 0.65188, 0.97947
 0.65188, 0.97947, 0.65121, 0.97938
 0.65121, 0.97938, 0.65054, 0.97947
 0.65054, 0.97947, 0.64986, 0.97947
 0.64986, 0.97947, 0.64921, 0.97964
 0.64921, 0.97964, 0.64854, 0.97973
 0.64854, 0.97973, 0.64791, 0.97999
 0.64791, 0.97999, 0.64726, 0.98016
 0.64726, 0.98016, 0.64711, 0.98025
 0.64711, 0.98025, 0.33397, 0.98025
 0.33397, 0.98025, 0.32745, 0.97755
 0.32745, 0.97755, 0.24870, 0.89880
 0.24870, 0.89880, 0.24679, 0.89690
 0.24679, 0.89690, 0.24446, 0.89555
 0.24446, 0.89555, 0.24185, 0.89485
 0.24185, 0.89485, 0.23915, 0.89485
 0.23915, 0.89485, 0.23912, 0.89486
 0.23912, 0.89486, 0.23654, 0.89555
 0.23654, 0.89555, 0.23424, 0.89688
 0.23424, 0.89688, 0.23421, 0.89690
 0.23421, 0.89690, 0.23230, 0.89880
 0.23230, 0.89880, 0.23095, 0.90114
 0.23095, 0.90114, 0.23025, 0.90375
 0.23025, 0.90375, 0.23025, 0.94210
 0.23025, 0.94210, 0.23095, 0.94471
 0.23095, 0.94471, 0.23230, 0.94704
 0.23230, 0.94704, 0.23421, 0.94895
 0.23421, 0.94895, 0.23654, 0.95030
 0.23654, 0.95030, 0.23915, 0.95100
 0.23915, 0.95100, 0.24728, 0.95100
 0.24728, 0.95100, 0.25380, 0.95370
 0.25380, 0.95370, 0.30329, 1.00319
 0.30329, 1.00319, 0.30520, 1.00510
 0.30520, 1.00510, 0.30754, 1.00645
 0.30754, 1.00645, 0.31015, 1.00715
 0.31015, 1.00715, 0.32065, 1.00715
 0.32065, 1.00715, 0.32104, 1.00738
 0.32104, 1.00738, 0.32104, 1.00738
 0.32104, 1.00738, 0.32104, 1.00738
 0.32104, 1.00738, 0.32242, 1.00775
 0.32242, 1.00775, 0.32365, 1.00807
 0.32365, 1.00807, 0.32365, 1.00807
 0.32365, 1.00807, 0.32365, 1.00807
 0.32365, 1.00807, 0.32501, 1.00807
 0.32501, 1.00807, 0.32635, 1.00807
 0.32635, 1.00807, 0.32635, 1.00807
 0.32635, 1.00807, 0.32635, 1.00807
 0.32635, 1.00807, 0.32681, 1.00795
 0.32681, 1.00795, 0.32896, 1.00738
 0.32896, 1.00738, 0.32935, 1.00715
 0.32935, 1.00715, 0.37065, 1.00715
 0.37065, 1.00715, 0.37104, 1.00738
 0.37104, 1.00738, 0.37104, 1.00738
 0.37104, 1.00738, 0.37104, 1.00738
 0.37104, 1.00738, 0.37242, 1.00775
 0.37242, 1.00775, 0.37365, 1.00807
 0.37365, 1.00807, 0.37365, 1.00807
 0.37365, 1.00807, 0.37365, 1.00807
 0.37365, 1.00807, 0.37501, 1.00807
 0.37501, 1.00807, 0.37635, 1.00807
 0.37635, 1.00807, 0.37635, 1.00807
 0.37635, 1.00807, 0.37635, 1.00807
 0.37635, 1.00807, 0.37681, 1.00795
 0.37681, 1.00795, 0.37896, 1.00738
 0.37896, 1.00738, 0.37935, 1.00715
 0.37935, 1.00715, 0.42065, 1.00715
 0.42065, 1.00715, 0.42104, 1.00738
 0.42104, 1.00738, 0.42104, 1.00738
 0.42104, 1.00738, 0.42104, 1.00738
 0.42104, 1.00738, 0.42242, 1.00775
 0.42242, 1.00775, 0.42365, 1.00807
 0.42365, 1.00807, 0.42365, 1.00807
 0.42365, 1.00807, 0.42365, 1.00807
 0.42365, 1.00807, 0.42501, 1.00807
 0.42501, 1.00807, 0.42635, 1.00807
 0.42635, 1.00807, 0.42635, 1.00807
 0.42635, 1.00807, 0.42635, 1.00807
 0.42635, 1.00807, 0.42681, 1.00795
 0.42681, 1.00795, 0.42896, 1.00738
 0.42896, 1.00738, 0.42935, 1.00715
 0.42935, 1.00715, 0.46983, 1.00715
 0.46983, 1.00715, 0.47671, 1.01403
 0.47671, 1.01403, 0.47671, 1.11825
 0.47671, 1.11825, 0.46917, 1.12579
 0.46917, 1.12579, 0.46901, 1.12583
 0.46901, 1.12583, 0.46901, 1.12583
 0.46901, 1.12583, 0.46900, 1.12583
 0.46900, 1.12583, 0.46690, 1.12705
 0.46690, 1.12705, 0.46667, 1.12718
 0.46667, 1.12718, 0.46667, 1.12718
 0.46667, 1.12718, 0.46667, 1.12718
 0.46667, 1.12718, 0.46531, 1.12855
 0.46531, 1.12855, 0.46394, 1.12991
 0.46394, 1.12991, 0.46391, 1.12994
 0.46391, 1.12994, 0.34755, 1.24630
 0.34755, 1.24630, 0.34103, 1.24900
 0.34103, 1.24900, 0.08397, 1.24900
 0.08397, 1.24900, 0.07745, 1.24630
 0.07745, 1.24630, 0.07245, 1.24130
 0.07245, 1.24130, 0.06975, 1.23478
 0.06975, 1.23478, 0.06975, 0.46522
 0.06975, 0.46522, 0.07245, 0.45870
 0.07245, 0.45870, 0.18995, 0.34120
 0.18995, 0.34120, 0.19647, 0.33850
 0.19647, 0.33850, 0.21439, 0.33850
 0.21439, 0.33850, 0.21700, 0.33780
 0.21700, 0.33780, 0.21933, 0.33645
 0.21933, 0.33645, 0.22124, 0.33454
 0.22124, 0.33454, 0.22259, 0.33221
 0.22259, 0.33221, 0.22329, 0.32960
 0.22329, 0.32960, 0.22329, 0.23175
 0.22329, 0.23175, 0.23020, 0.22483
 0.23020, 0.22483, 0.23152, 0.22255
 0.23152, 0.22255, 0.23155, 0.22250
 0.23155, 0.22250, 0.23158, 0.22239
 0.23158, 0.22239, 0.23225, 0.21989
 0.23225, 0.21989, 0.23225, 0.14647
 0.23225, 0.14647, 0.23495, 0.13995
 0.23495, 0.13995, 0.23995, 0.13495
 0.23995, 0.13495, 0.24647, 0.13225
 0.24647, 0.13225, 0.49103, 0.13225
 0.49103, 0.13225, 0.49755, 0.13495
 0.49755, 0.13495, 0.64301, 0.28041
 0.64301, 0.28041, 0.64492, 0.28232
 0.64492, 0.28232, 0.64726, 0.28367
 0.64726, 0.28367, 0.64986, 0.28436
 0.64986, 0.28436, 0.65256, 0.28436
 0.65256, 0.28436, 0.65259, 0.28436
 0.65259, 0.28436, 0.65517, 0.28367
 0.65517, 0.28367, 0.65748, 0.28233
 0.65748, 0.28233, 0.65751, 0.28232
 0.65751, 0.28232, 0.65941, 0.28041
 0.65941, 0.28041, 0.66076, 0.27807
 0.66076, 0.27807, 0.66146, 0.27546
 0.66146, 0.27546, 0.66146, 0.04665
 0.66146, 0.04665, 0.66076, 0.04404
 0.66076, 0.04404, 0.65941, 0.04171
 0.65941, 0.04171, 0.65751, 0.03980
 0.65751, 0.03980, 0.65517, 0.03845
 0.65517, 0.03845, 0.65256, 0.03775
 0.65256, 0.03775, 0.04665, 0.03775
 0.04665, 0.03775, 0.04404, 0.03845
 0.04404, 0.03845, 0.04171, 0.03980
 0.04171, 0.03980, 0.03980, 0.04171
 0.24301, 0.14533, 0.24175, 0.14836
 0.24175, 0.14836, 0.24175, 0.23436
 0.24175, 0.23436, 0.23411, 0.23436
 0.23411, 0.23436, 0.23279, 0.23568
 0.23279, 0.23568, 0.23279, 0.33203
 0.23279, 0.33203, 0.23411, 0.33335
 0.23411, 0.33335, 0.26589, 0.33335
 0.26589, 0.33335, 0.26721, 0.33203
 0.26721, 0.33203, 0.26721, 0.23568
 0.26721, 0.23568, 0.26589, 0.23436
 0.26589, 0.23436, 0.25825, 0.23436
 0.25825, 0.23436, 0.25825, 0.15825
 0.25825, 0.15825, 0.48408, 0.15825
 0.48408, 0.15825, 0.63550, 0.30967
 0.63550, 0.30967, 0.63550, 0.95425
 0.63550, 0.95425, 0.34092, 0.95425
 0.34092, 0.95425, 0.26721, 0.88054
 0.26721, 0.88054, 0.26721, 0.78568
 0.26721, 0.78568, 0.26589, 0.78436
 0.26589, 0.78436, 0.23411, 0.78436
 0.23411, 0.78436, 0.23279, 0.78568
 0.23279, 0.78568, 0.23279, 0.88203
 0.23279, 0.88203, 0.23411, 0.88335
 0.23411, 0.88335, 0.24669, 0.88335
 0.24669, 0.88335, 0.33283, 0.96949
 0.33283, 0.96949, 0.33586, 0.97075
 0.33586, 0.97075, 0.64539, 0.97075
 0.64539, 0.97075, 0.64842, 0.96949
 0.64842, 0.96949, 0.65074, 0.96717
 0.65074, 0.96717, 0.65200, 0.96414
 0.65200, 0.96414, 0.65200, 0.30461
 0.65200, 0.30461, 0.65074, 0.30158
 0.65074, 0.30158, 0.64842, 0.29926
 0.64842, 0.29926, 0.49217, 0.14301
 0.49217, 0.14301, 0.48914, 0.14175
 0.48914, 0.14175, 0.24836, 0.14175
 0.24836, 0.14175, 0.24533, 0.14301
 0.24533, 0.14301, 0.24301, 0.14533
 0.26980, 0.17171, 0.26845, 0.17404
 0.26845, 0.17404, 0.26775, 0.17665
 0.26775, 0.17665, 0.26775, 0.21500
 0.26775, 0.21500, 0.26845, 0.21761
 0.26845, 0.21761, 0.26980, 0.21995
 0.26980, 0.21995, 0.27171, 0.22185
 0.27171, 0.22185, 0.27404, 0.22320
 0.27404, 0.22320, 0.27598, 0.22372
 0.27598, 0.22372, 0.27665, 0.22390
 0.27665, 0.22390, 0.27935, 0.22390
 0.27935, 0.22390, 0.28196, 0.22320
 0.28196, 0.22320, 0.28429, 0.22185
